ip,x,y
59.113.49.230,103.91337993436889,-73.09641082413953
125.14.124.61,82.31972214973678,47.23715089675056
125.14.125.40,-42.61969960134408,-4.4615048863490046
46.10.15.9,4.667944641762887,-39.22677478344484
122.124.173.51,58.75760322212102,-34.90465159959511
93.177.204.200,-143.81580118634315,62.948107212106066
62.43.66.102,177.72694582025207,56.247751769843205
41.130.116.135,25.61500960036409,-84.8176709834396
95.84.215.103,101.92388845150305,68.7946014624483
207.38.224.18,174.91620943484793,-21.76942224655565
41.232.211.1,175.9095862702252,-8.928235213576556
217.121.76.24,46.80265192870172,-2.759315138360435
91.134.57.113,173.6984638176594,-50.23389618842517
91.134.70.25,-47.58730567604084,48.91597095361416
68.146.97.5,-77.57219368476231,-40.471122078855
41.238.248.20,125.10252402348499,80.1317379846692
188.173.124.38,-178.39417733035958,-57.04329166113115
83.168.50.163,-60.25878642380843,-33.66586366545367
118.169.38.103,107.2987608010701,53.76797835303364
139.153.150.63,-165.3244776139126,-6.021818711947134
60.228.60.23,-123.47471180467846,17.716771686902263
94.50.190.143,-83.36977237841423,-14.367388474753156
94.200.190.94,44.49234274021347,-53.948341714406595
95.105.11.110,91.44303081202645,-83.1673917018808
151.67.124.163,90.78996814250803,-48.04220043650309
174.74.60.23,116.0117278684549,56.656743690953846
69.254.229.140,-84.75954908605755,-18.21233383685066
122.121.203.247,41.856895838956916,23.58733022130599
71.7.235.201,-105.08517747713606,-22.57712043506622
41.220.137.105,-154.09970976914207,-30.102605930714027
41.232.204.119,70.77093414241389,-69.11877387380022
62.68.59.43,-76.99353464735191,1.8872131817182947
67.149.133.176,-126.94291746587083,-79.93218035072331
83.99.158.151,31.96448994149526,-45.2947118574983
213.167.28.221,156.01915136989993,-65.95390343334739
90.215.20.137,46.94380949897919,8.837576947697613
95.111.55.91,-101.14732204749916,-21.87609316383945
188.187.177.49,35.609575634977915,79.40418347967898
83.99.251.76,-39.214311695772324,8.282919986296449
77.24.202.116,114.37214906545393,-45.558849907536505
205.188.11.18,133.33776298754555,9.294467030471836
174.35.67.54,112.0286430188861,-21.892787959121726
82.117.159.149,-24.272127652684134,-52.28094927847156
41.203.228.231,173.5832433780692,-69.19618440027251
205.188.11.42,100.4541063301154,-42.73597207942924
41.206.150.0,5.421381910463879,-55.434465525750866
41.81.61.134,0.2536588590274391,-29.91120424663262
193.188.161.208,134.75312661121524,-84.94776364473302
41.243.59.31,-5.082293656603127,-35.83421145357444
41.206.193.42,80.79586306656046,46.68089137495201
41.239.2.154,179.17706511560976,-21.55233592989329
82.139.13.89,157.1235307747624,44.887005394368714
205.188.10.214,42.499038487340584,8.585575413594512
77.220.7.181,-31.39999471625066,44.511543690563826
193.149.47.98,79.79513024868788,8.985273773049755
205.188.11.19,-56.512655654497536,-39.9772530522161
139.195.151.61,134.19247260423242,5.92762205489413
139.191.88.28,62.07841414042284,7.2506331256526835
205.188.10.239,10.059317980762643,80.97912578968302
205.188.10.197,133.7786946597808,-83.19483070287856
205.188.10.235,-56.97922742838415,48.18141035915673
205.188.10.245,-139.58482729819752,-40.89557289503378
205.188.10.185,57.80132333820117,32.93471673540044
41.34.128.253,-179.0014526592781,-46.24998528220202
138.246.2.3,15.70060742331438,65.54634626134381
62.180.140.217,-10.264410341516111,-25.02889067881219
77.5.212.237,-109.55936604897953,-63.199962456468356
109.164.239.147,169.01107394125802,66.57196329844459
205.188.10.217,-56.87576709450086,-22.481816634420753
138.246.2.59,-170.22007683283013,32.4096977702862
193.198.99.10,-2.0474040345728497,-53.80087109163604
138.251.228.1,76.5361068069924,-8.78250639726518
205.188.10.189,-34.858208110310954,-84.91430267026931
138.232.88.91,110.21830970522007,82.72201480269467
85.71.29.123,-147.21015218754167,-20.318883694956867
14.97.209.108,1.5971993442584562,58.91858290612569
41.218.233.22,133.19190479608642,11.660857503042422
85.118.98.25,0.24771683784041443,73.75337788165305
205.188.10.251,-158.18897920689312,-24.264456323158193
62.197.254.18,178.9147785095072,24.172423518376405
138.246.2.253,-10.757895974134897,-54.50781858559161
205.188.10.196,134.37790578811098,-50.79610767852246
137.56.68.80,179.0033970242127,3.740668139744244
212.106.95.58,-179.96493547499378,-78.40237446900082
62.167.121.254,-106.63831495157706,66.3809751622351
41.78.18.132,18.53377865476361,38.81300556942185
77.238.161.250,27.873225866787493,-14.71009218408929
82.76.136.99,108.22029309671979,-49.285408866642626
89.181.215.3,155.0175551916293,38.17066508278438
109.245.177.154,-68.05685551624558,-48.8453906282477
147.32.86.95,132.09298307640546,33.15257041420885
151.49.179.217,116.69997201627973,-23.0131314431924
95.103.217.207,-177.58261043236152,69.16812113617195
151.52.9.197,-64.90403163737415,17.14337210721513
85.207.23.90,-126.9773992134318,-63.464742356926955
147.32.85.86,35.667721096173864,-60.43795624153128
151.60.214.233,137.2130566425564,18.592199531040933
50.17.238.105,-159.33652565156086,-44.26081277108531
147.32.84.73,166.70649840692403,62.71060639097092
50.16.227.193,-123.44085773459427,-0.9486958060978736
151.65.252.195,95.16019080196315,-51.659958445756246
91.115.83.217,-146.5097352556383,-50.66328934880625
151.74.13.187,75.20623099725972,-20.202194283109847
151.74.193.41,-48.82651290303366,-27.483329004046006
91.124.171.70,13.116031966243213,41.92483880242938
151.82.38.218,-31.7089038690103,-20.540384621739193
147.32.84.213,141.1924544199469,84.25485299662563
94.168.247.137,-17.976966826598044,-61.466937750602995
151.9.163.88,97.58570154926747,-37.113059557608466
82.218.49.179,22.722911923005455,84.55426645732132
147.32.87.100,95.81080005566275,-40.764951275449086
82.63.213.160,-119.09242709315902,-16.109236748582845
95.103.22.206,149.77685311409715,-31.554283027161652
151.48.20.62,112.50469153686095,74.78041966719564
74.201.117.247,-56.38584034595503,-75.56250510139502
149.235.254.205,98.34104504796233,71.61760400887647
150.140.233.44,90.6871768741363,-44.67532419342794
151.13.30.75,153.30095245709248,-67.60189821289039
82.33.213.2,38.12114280562605,-3.0950661617002737
151.21.14.255,-134.6913496972959,-48.824339044516414
151.25.234.112,-3.9796477806317796,38.163234004340154
89.97.248.23,161.6703775941761,15.972810753820028
151.25.39.209,-140.09216637011804,78.3751698145405
151.26.11.226,154.42081080186318,-27.380324800445727
151.26.21.72,125.91484284705507,20.830293501117595
151.27.107.34,173.70706534755925,72.06439225209905
74.125.39.109,136.30481197843181,79.20377168118341
74.125.218.240,79.00653615855992,-77.40053397307209
151.33.17.55,99.42207294100291,17.609544645256236
147.33.36.32,37.639136604448,68.16142904529573
147.32.89.215,-170.4540252537674,-24.9527466741989
147.32.87.99,-69.2037134179488,6.497866652133808
147.32.87.61,-77.42629427731575,55.7236976682683
151.42.35.190,-46.29884891773111,36.479412213880394
90.179.102.135,-84.65280119899329,-37.41207251988706
90.180.150.145,-51.74300169016669,-55.34848768069169
77.184.51.193,170.6066366230055,63.8931453732331
147.32.84.118,-23.42196611832486,83.4088085178613
147.32.84.103,-153.93433499349766,-18.351305581355575
145.236.187.92,-51.06545835737052,36.20269293091951
85.234.199.6,-175.66916290681576,-70.61991558855917
195.239.111.21,12.659238403815493,-49.903583446131044
144.32.44.184,-11.065457776496174,-9.978005467204667
85.127.109.102,-41.88396701122403,22.69793639641135
82.18.140.38,75.29824978391935,32.903704349152406
193.73.242.1,112.98549892827685,-29.7120103776425
82.170.139.101,163.74536235617643,33.30430706880101
193.68.14.110,-147.26639714926526,-71.08392966616574
141.83.108.237,28.36333143712602,-58.011089737953576
141.30.211.50,-120.40800035098957,34.76352285803446
141.250.51.51,-0.22127308944649826,47.13140329272545
205.188.8.254,-71.06123449111664,33.233408320540434
85.32.91.210,-155.0365331661638,-75.3906568915507
205.188.8.253,29.050135809612982,-4.921188015990879
141.101.179.192,-164.07428824168994,20.378956717251427
205.188.27.51,8.60072326654921,7.997416238172875
91.37.163.15,73.70297647810068,-74.71711029028856
205.188.17.70,-71.09476082964062,81.98588981631138
205.188.11.81,34.03877753214269,72.28239791590306
205.188.11.58,-37.961117034967685,-53.278056964048744
145.236.41.73,-65.71682210529877,83.38672341114318
46.51.186.93,-26.295917297282614,18.69872584391392
91.195.58.208,62.88771148131613,-30.43893342994739
164.132.93.4,8.811618380372636,7.382647317713278
155.207.253.124,-2.6884425078570473,-79.90430594067918
89.236.217.18,23.083731009280342,40.59851038209193
157.157.179.238,120.7456938551864,-73.62055244419427
91.16.63.164,-109.4100722280189,-56.7012894819181
158.195.95.43,-104.83229612166436,-22.857022326761935
147.32.3.12,158.00011904530652,-27.490525065667
91.176.13.137,-38.927580489085386,25.3901742706841
147.32.203.229,9.925304735203497,-18.57176885064038
159.148.121.213,150.28626317999908,23.11223174477105
91.178.46.79,27.333689293434503,51.97255332614944
94.110.81.149,130.4794297911622,47.46211880498538
147.29.31.5,-159.1723149574671,-84.66448833609117
147.27.58.81,-78.1818279432549,-36.40672097931282
147.231.251.19,-161.5930780912338,-31.031355178966095
159.148.229.250,52.99737977702165,11.03929417542551
194.24.138.51,-14.077620866610175,3.789727672322357
94.178.153.227,-42.30742289595017,-2.412710689785996
147.229.15.50,179.10704327981944,-27.82076267239494
147.213.192.49,19.463546332570075,-8.536058449034698
146.87.52.50,-47.292382771443755,-21.406134205526747
194.203.153.1,-129.4208861376568,7.275740093842586
195.216.210.247,-96.31055977041491,58.21262384031502
41.202.225.151,-170.60423242102507,-30.36541530661126
41.189.128.15,31.227963703236497,-65.47556185567852
90.152.179.185,-35.63679906769289,-27.08090814234177
188.131.108.240,138.51229430385905,21.18218695171447
86.158.41.164,-96.29892649970137,-60.35320094248317
92.50.124.101,84.4595865997573,-29.994087450631497
83.67.26.147,-107.5989411543699,-28.13922396850638
178.122.116.87,177.59374649538256,14.372857003718195
124.23.78.103,-29.68063847144748,26.977728662069993
81.164.206.29,-57.43616455730448,0.34053006866706426
130.83.254.49,-100.82520506391518,-82.13578164877707
213.226.5.6,51.57618644355867,49.67369031123019
2.206.0.22,-133.3300465106053,-67.07849041681948
192.162.140.155,-46.25880905980867,-58.59826172875654
195.91.109.154,-116.72659152857028,-44.023862320335354
80.212.66.39,145.90134269477488,0.02369796935900581
212.80.67.182,90.4920447991093,78.93678477459432
221.130.110.6,-93.22940854533222,-68.77516448019296
87.0.7.167,14.061804784616783,84.66046609739269
64.12.73.195,152.028914690571,-64.30492201322713
64.12.73.166,34.64186294187556,-36.23481228704194
64.12.73.165,126.74741238906341,68.0088854655099
92.154.129.44,-141.1324149532379,-67.60378723363988
64.12.68.229,-86.26273032301775,-64.7920904187898
87.228.220.163,140.82042139998697,-24.612016365607957
41.201.175.36,177.2687888705987,-29.083389008274516
64.12.29.228,143.7688286829873,-67.75923762382499
192.166.145.29,-84.04231245428842,-65.00173206830509
213.180.179.253,1.879509506699435,-51.657356771391335
95.236.27.237,-99.54132092863846,-33.04294592117363
213.181.225.101,38.97595574414416,-84.22337756654053
192.162.140.157,61.73714271356894,-72.26846949455728
80.121.36.163,5.092352366863622,22.264044834904738
92.99.63.147,-40.767804961512695,-72.76984076325797
196.201.133.134,-116.3461299762985,7.992499660236476
79.30.62.4,82.04677369421199,-80.43637431230708
129.132.29.99,-31.81357666836567,-76.82507814872541
83.86.42.45,-139.67014427529153,-35.559898212927074
78.222.8.146,-177.09762693010717,38.699153662926875
213.91.152.142,-86.72094004522408,-23.53689757079497
83.3.77.74,39.98111548194166,42.86255531821193
213.98.143.175,92.03557596352005,-83.84965072587718
84.226.229.78,-25.863580697310795,73.97346510306306
83.52.81.57,-145.80215536675237,39.70011980501707
94.25.102.91,-167.74902365994947,-28.69663127550156
188.19.232.89,28.96703255350812,50.26470772781468
79.46.250.3,-170.25114665914782,83.59719368016823
180.199.132.227,41.485569643521586,47.195471693968756
80.67.104.241,-7.699614595222556,-48.968288026059554
216.239.113.174,83.07629436791774,16.81436209392014
216.239.116.152,-74.03086369005685,7.020975764776722
81.173.180.3,-22.327542474817506,-38.69008735096986
8.20.213.42,25.75784265914305,81.8814686726864
212.39.97.7,78.81945961922935,-63.17734567184087
64.30.224.117,143.92823321482905,-34.849573330705184
64.30.224.111,111.67425407274351,-0.21731060062708707
213.169.39.184,-71.67001780174118,84.46569991090789
216.239.116.55,-171.45486107629364,-16.900013281035726
94.59.82.91,-158.28502471025476,-82.39931256136693
81.30.240.226,-97.43774577234879,25.662745509835247
222.70.153.13,19.434349456021494,-3.688521798583608
80.120.130.158,90.43507785336783,-22.710306532790575
81.6.98.107,136.74534334492148,-52.038170602277496
196.201.133.170,-48.133196058193874,39.19267567572844
94.233.36.10,24.422853735033385,55.89758892684981
79.154.199.106,106.47072259083905,30.890528008811415
213.155.255.138,144.93005396247833,9.562737638025695
85.100.153.249,107.73693126299708,62.02726306063835
77.8.35.140,-124.82272231658861,-37.448249718028784
41.136.79.92,18.71581687296589,64.30159421094885
218.205.6.154,-132.0673734156403,54.82477331322576
69.63.181.12,163.37752420186877,77.05027614785155
83.78.136.90,112.40153421896878,-55.05956397149139
69.63.181.45,175.52002200599094,-36.60642301931574
69.63.181.47,157.1659712144795,-47.55796858397907
69.63.181.51,95.7658578274457,-47.84589429300717
86.45.0.82,110.81158152175254,83.63438701648764
86.163.128.46,57.080850061043236,-10.279851812584397
93.56.35.22,159.02336698061174,-60.640250383910136
134.28.69.36,-77.19639572044655,-78.0091597381091
80.254.172.160,105.1663624239547,69.83623151227553
195.241.247.70,-47.35693728720682,-27.856042073531775
187.113.81.226,-143.24545454262312,-58.06829905269329
134.76.63.195,43.51009144583031,-66.73573462503214
92.40.222.69,-86.40942825043314,-13.800045697239923
95.137.149.55,137.0942758189944,-60.13198151912505
197.250.3.87,80.58249271508936,34.46697913248255
62.228.62.62,-53.60787483852897,66.16258608873548
84.114.138.111,127.28071036862798,68.62196116598727
62.228.38.56,-59.121002223298845,26.902616321732125
217.238.100.122,-123.1301873583345,36.038354156642484
67.221.174.61,-3.3372821167277777,-15.705707262261441
62.228.187.155,-30.639000385841115,14.232441049473962
188.103.3.123,52.912192728795674,-49.334299658291684
62.228.163.132,-172.7344934774802,59.87298871241754
125.46.67.235,159.2945496193479,35.591538156870584
188.75.212.228,-34.48824677182074,-70.20775008598747
41.199.149.49,-100.0402921765738,18.772410771860564
134.83.236.5,178.20279560178517,76.98834755293481
41.132.19.154,65.71858142279254,26.490907674740413
65.55.236.179,-85.76132104751977,83.38162219527848
83.149.3.150,120.85744218770742,51.75391710634864
77.98.161.9,30.209131768784715,0.30566828012453584
83.175.84.86,-115.1376548522322,63.33701376900487
192.168.88.189,-174.5357505477525,-47.5697157388452
83.200.211.24,-3.3369515004250445,-13.913176562835702
212.183.140.17,138.5622161818156,53.81973664890282
41.130.18.13,14.348109837033775,68.2003881784045
77.94.84.120,-139.0891724815545,4.310411954284888
84.244.92.50,-120.11620028292621,-32.430461811161
212.183.118.128,-129.5977347427393,60.246991576627664
217.125.142.109,-106.76114173521742,41.59892718450219
87.2.197.7,1.048124405968025,-24.240249768518375
78.100.204.5,41.1259867862679,70.39016908849013
67.195.187.246,-148.27513981502935,31.52696463248155
95.109.183.8,-19.927027049887982,76.1568287010314
212.21.35.74,0.471738036039568,-45.984200702374594
132.69.231.34,-150.031796424196,62.45695941195015
81.136.155.119,59.31055219048605,-38.580084571170836
62.99.140.162,82.88527756905944,-47.96432945137993
62.47.182.64,-157.83107343500188,-4.742463451879658
201.252.157.186,37.054607705048056,59.74163902848463
2.96.28.195,-71.94510765968595,32.36602376883168
77.9.82.137,-95.01797978867408,-42.51920734584655
212.183.140.59,-65.70154531516663,-59.44749331792315
151.80.128.2,-166.92927072830838,10.127794817738675
79.156.171.4,-59.15925286314781,14.386614644728255
92.62.62.34,58.992609704747196,13.480748698907746
151.77.129.98,79.56513414280556,40.7964220680459
83.86.140.87,-173.34695419220526,13.97762662183213
94.46.232.89,175.39513135989148,57.81495187778668
155.207.251.196,-142.77290580974253,31.726637032814338
188.130.192.30,81.96511895632864,-41.195031107217446
217.122.252.57,-164.65194338385467,-5.199560378862174
194.78.168.8,-145.7409385172863,-21.961696958384955
95.102.143.138,37.62840373662851,77.598368392199
79.18.74.187,-127.75215019389468,-25.468755072882857
188.163.11.5,96.78054326463058,-33.0714342154778
158.36.131.2,177.5088383598458,-50.284955840423635
94.50.151.87,12.399402174238247,1.071385801888212
194.247.35.2,-61.54286007170447,-33.827617314511464
83.82.244.3,-43.832849446234064,36.15484828628665
95.135.139.0,99.02881533025703,-39.32613255439394
91.177.12.79,164.47065660803906,-77.08242436909458
157.157.203.156,115.88630171583958,27.39036441667274
2.176.227.222,36.67740643466172,-53.14644988819215
94.160.242.62,65.20004024791919,-57.94393210991586
151.33.13.46,138.65995192591578,17.219708699882688
213.220.212.174,141.91895882970857,74.77535001315485
151.28.156.22,-27.297749637933066,31.914781102344165
151.28.133.225,-136.71112705271446,-16.205545767690424
147.86.212.136,-133.9095379747712,49.79650315942095
89.86.148.186,-168.31952889102377,27.92710951688079
151.27.123.52,-13.919092571762064,70.25760597927552
85.160.4.219,126.933084951012,19.530434246880887
147.91.34.88,66.00264218724112,-0.9495053088554783
147.99.86.68,163.72741674746123,-51.101132893995725
195.158.105.22,130.62949280151435,-61.672468183142186
86.16.87.47,-41.28628878686382,-2.6020791974414976
93.147.166.209,-47.93404046418084,-80.60452196715602
85.162.136.183,-175.23568883440169,-66.87179013970255
85.162.68.211,-161.78943279305187,-18.793901783425866
151.16.77.147,-6.676896112441511,34.10585230464474
151.16.64.187,111.54005313562641,-11.255133359009236
151.16.143.249,54.457064851257655,-31.692652475933215
149.139.117.66,168.11375506316563,-62.51500641971629
94.145.1.140,154.96065819024352,-19.218675479165967
149.156.131.41,129.61576812041437,73.23765172583578
80.24.126.210,-54.50547732368281,-8.960240739804107
80.24.132.47,29.920318205799248,-49.685170420073156
89.7.154.249,-39.96299596083284,-70.918060588968
213.180.61.182,-57.78069541471065,-44.836782364220454
2.4.78.5,-100.70245940867567,-51.09944846241816
151.33.72.190,176.49391007888715,-9.57191112081432
151.65.47.66,46.48454147196415,17.024613779573258
91.114.69.74,16.977160630598604,25.83338076530518
151.63.95.63,107.32007481188782,45.48819982248369
213.87.122.96,143.69173177907157,36.80935154564807
213.87.121.60,-149.48873223320734,74.25996269289269
195.169.207.103,39.049668036822965,42.14890890503541
109.242.123.122,-118.878558101238,-18.603196157571688
83.93.182.23,-172.47191093882708,-15.858818338408952
79.95.147.129,-72.16890833266001,69.09235757228456
84.0.122.12,33.12733281766131,14.273326223827723
188.20.95.94,-130.30595923678015,-9.71324293462068
95.102.163.30,88.11029176406885,-44.20429056654342
90.210.104.206,32.34704786173083,29.123285101629378
151.50.86.255,-22.4706754615909,54.499399270533644
89.33.217.16,-102.62581935803452,-78.61742199281852
84.205.241.9,76.35771492819913,52.95719122557213
87.112.211.23,-138.51510857275952,71.10066763834536
2.122.57.154,-163.03010418635216,56.34171137690686
95.32.61.245,24.613835810267005,23.073353452825955
93.116.196.103,31.150801989897133,-7.416931468362193
213.175.170.130,-160.9868074955562,54.41356375628024
